2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Movies (ImdbId)
2022-09-29 20:32:25.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Movies_ImdbId" ON "Movies" ("ImdbId" ASC)
2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003431s
2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Movies (TitleSlug)
2022-09-29 20:32:25.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Movies_TitleSlug" ON "Movies" ("TitleSlug" ASC)
2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000356s
2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Episodes
2022-09-29 20:32:25.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Episodes" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "SeasonNumber" INTEGER NOT NULL, "EpisodeNumber" INTEGER NOT NULL, "Title" TEXT, "Overview" TEXT, "EpisodeFileId" INTEGER, "AirDate" TEXT, "AirDateUtc" DATETIME, "AbsoluteEpisodeNumber" INTEGER, "SceneAbsoluteEpisodeNumber" INTEGER, "SceneSeasonNumber" INTEGER, "SceneEpisodeNumber" INTEGER, "Monitored" INTEGER, "Ratings" TEXT, "Images" TEXT, "UnverifiedSceneNumbering" INTEGER NOT NULL DEFAULT 0)
2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0011744s
2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable EpisodeFiles
2022-09-29 20:32:25.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "EpisodeFiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "Quality" TEXT NOT NULL, "Size" INTEGER NOT NULL, "DateAdded" DATETIME NOT NULL, "SeasonNumber" INTEGER NOT NULL, "SceneName" TEXT, "ReleaseGroup" TEXT, "MediaInfo" TEXT, "RelativePath" TEXT)
2022-09-29 20:32:25.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0006653s
